disease,signature_type,exp_id,cmap_score,p,q,subset_comparison_id,analysis_id,name,concentration,duration,cell_line,array_platform,vehicle,vendor,vendor_catalog_id,vendor_catalog_name,drug_concept_id,cas_number,DrugBank.ID,valid
Endothelia_sirota_lab,TAHOE,12663.0,-0.0653540674616095,0.00854,0.971022335475972,filefb019071c98_logFC_0,TAHOE,Celecoxib,0.5,24.0,ACH-000861,Tahoe,DMSO,Tahoe,,,,,,
Endothelia_sirota_lab,TAHOE,13079.0,-0.0579959793885474,0.03118,0.971022335475972,filefb019071c98_logFC_0,TAHOE,Ciclopirox,0.0500000007450581,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Epithelial_proliferation,CMAP,279.0,0.176806430199393,0.04413,0.89881041322314,filefb021e64bfe_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Epithelial_proliferation,CMAP,330.0,-0.113130268940224,0.37724,0.89881041322314,filefb021e64bfe_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Epithelial_proliferation,CMAP,315.0,0.107338479976107,0.4125,0.89881041322314,filefb021e64bfe_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Epithelial_proliferation,CMAP,328.0,-0.159148417660323,0.09661,0.89881041322314,filefb021e64bfe_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Epithelial_proliferation,CMAP,99.0,-0.134724986063958,0.22771,0.89881041322314,filefb021e64bfe_logFC_0,CMAP,dexamethasone,1e-06,6.0,ssMCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Epithelial_proliferation,CMAP,362.0,-0.133994721265149,0.23225,0.89881041322314,filefb021e64bfe_logFC_0,CMAP,fulvestrant,1e-06,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Epithelial_proliferation,CMAP,208.0,0.148116245161385,0.14761,0.89881041322314,filefb021e64bfe_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Epithelial_proliferation,CMAP,291.0,0.0678741709791342,0.50112,0.89881041322314,filefb021e64bfe_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Epithelial_proliferation,CMAP,284.0,-0.101510851074996,0.44324,0.89881041322314,filefb021e64bfe_logFC_0,CMAP,resveratrol,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,R 5010,resveratrol,EXPT02968,,DB02709,
Epithelial_proliferation,CMAP,427.0,-0.085394206716132,0.49125,0.89881041322314,filefb021e64bfe_logFC_0,CMAP,rosiglitazone,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Glioblastoma,CMAP,338.0,-0.138272687081678,0.29494,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Glioblastoma,CMAP,102.0,-0.180713892362777,0.07929,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Glioblastoma,CMAP,315.0,-0.15608938473226,0.1858,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Glioblastoma,CMAP,328.0,0.135224990432626,0.31459,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Glioblastoma,CMAP,11.0,-0.0904081453666443,0.49729,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Glioblastoma,CMAP,432.0,-0.15477517118345,0.19343,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,fulvestrant,1e-08,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Glioblastoma,CMAP,208.0,-0.11074194709728,0.44932,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Glioblastoma,CMAP,291.0,0.111352720849232,0.44667,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Glioblastoma,CMAP,252.0,-0.115495661757596,0.42779,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Glioblastoma,CMAP,243.0,-0.166183208771219,0.13561,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,resveratrol,5e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Glioblastoma,CMAP,390.0,-0.150294078170795,0.21936,0.842378918918919,filefb01ce9c41_logFC_0,CMAP,rosiglitazone,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Glioblastoma,TAHOE,2543.0,-0.236937087863687,0.00527,0.877273840020912,filefb023747054_logFC_0,TAHOE,Acetazolamide,5.0,24.0,ACH-000437,Tahoe,DMSO,Tahoe,,,,,,
Glioblastoma,TAHOE,2601.0,-0.216535666195654,0.01567,0.877273840020912,filefb023747054_logFC_0,TAHOE,Acetohexamide,0.5,24.0,ACH-000757,Tahoe,DMSO,Tahoe,,,,,,
Glioblastoma,TAHOE,3504.0,-0.22153231337461,0.01241,0.877273840020912,filefb023747054_logFC_0,TAHOE,Allantoin,0.5,24.0,ACH-000940,Tahoe,DMSO,Tahoe,,,,,,
Glioblastoma,TAHOE,4320.0,-0.188042192960694,0.05933,0.877273840020912,filefb023747054_logFC_0,TAHOE,Altretamine,5.0,24.0,ACH-000396,Tahoe,DMSO,Tahoe,,,,,,
Glioblastoma,TAHOE,8862.0,-0.186467805277502,0.06331,0.877273840020912,filefb023747054_logFC_0,TAHOE,Bergenin,0.0500000007450581,24.0,ACH-000954,Tahoe,DMSO,Tahoe,,,,,,
Glioblastoma,TAHOE,10979.0,-0.176547825789935,0.09388,0.877273840020912,filefb023747054_logFC_0,TAHOE,Budesonide,0.0500000007450581,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Glioblastoma,TAHOE,12215.0,-0.196350762160044,0.04132,0.877273840020912,filefb023747054_logFC_0,TAHOE,Captopril,0.5,24.0,ACH-000552,Tahoe,DMSO,Tahoe,,,,,,
Glioblastoma,TAHOE,12412.0,-0.185006170808704,0.06704,0.877273840020912,filefb023747054_logFC_0,TAHOE,Carbamazepine,5.0,24.0,ACH-000954,Tahoe,DMSO,Tahoe,,,,,,
Glioblastoma,TAHOE,12643.0,-0.237471022367721,0.00513,0.877273840020912,filefb023747054_logFC_0,TAHOE,Celecoxib,0.0500000007450581,24.0,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Glioblastoma,TAHOE,13088.0,-0.221248379769455,0.01259,0.877273840020912,filefb023747054_logFC_0,TAHOE,Ciclopirox,0.0500000007450581,24.0,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
Hepatitis_C,TAHOE,2509.0,-0.217790055333728,0.00977,0.825654720167653,filefb06cf2ac1d_logFC_0,TAHOE,Acetazolamide,5.0,24.0,ACH-000138,Tahoe,DMSO,Tahoe,,,,,,
Hepatitis_C,TAHOE,2596.0,-0.194475870058168,0.03245,0.825654720167653,filefb06cf2ac1d_logFC_0,TAHOE,Acetohexamide,0.0500000007450581,24.0,ACH-000236,Tahoe,DMSO,Tahoe,,,,,,
Hepatitis_C,TAHOE,3591.0,-0.207145629991127,0.01713,0.825654720167653,filefb06cf2ac1d_logFC_0,TAHOE,Allantoin,5.0,24.0,ACH-000932,Tahoe,DMSO,Tahoe,,,,,,
Hepatitis_C,TAHOE,4281.0,-0.193494974982747,0.03415,0.825654720167653,filefb06cf2ac1d_logFC_0,TAHOE,Altretamine,0.5,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Hepatitis_C,TAHOE,8881.0,-0.185827125234152,0.04935,0.825654720167653,filefb06cf2ac1d_logFC_0,TAHOE,Bergenin,0.0500000007450581,24.0,ACH-000628,Tahoe,DMSO,Tahoe,,,,,,
Hepatitis_C,TAHOE,11007.0,-0.185886048259884,0.04915,0.825654720167653,filefb06cf2ac1d_logFC_0,TAHOE,Budesonide,0.5,24.0,ACH-000138,Tahoe,DMSO,Tahoe,,,,,,
Hepatitis_C,TAHOE,12163.0,-0.212448625283447,0.01278,0.825654720167653,filefb06cf2ac1d_logFC_0,TAHOE,Captopril,0.0500000007450581,24.0,ACH-000861,Tahoe,DMSO,Tahoe,,,,,,
Hepatitis_C,TAHOE,12406.0,-0.209100488021295,0.01542,0.825654720167653,filefb06cf2ac1d_logFC_0,TAHOE,Carbamazepine,5.0,24.0,ACH-000580,Tahoe,DMSO,Tahoe,,,,,,
Hepatitis_C,TAHOE,12710.0,-0.204123918589175,0.01994,0.825654720167653,filefb06cf2ac1d_logFC_0,TAHOE,Celecoxib,5.0,24.0,ACH-000389,Tahoe,DMSO,Tahoe,,,,,,
Hepatitis_C,TAHOE,13153.0,-0.210370452528838,0.01447,0.825654720167653,filefb06cf2ac1d_logFC_0,TAHOE,Ciclopirox,5.0,24.0,ACH-000222,Tahoe,DMSO,Tahoe,,,,,,
HIV_AIDS,TAHOE,2485.0,-0.20751670537618,0.01645,0.895422216092573,filefb04a0546b3_logFC_0,TAHOE,Acetazolamide,0.5,24.0,ACH-000164,Tahoe,DMSO,Tahoe,,,,,,
HIV_AIDS,TAHOE,2681.0,-0.185067963752665,0.04819,0.895422216092573,filefb04a0546b3_logFC_0,TAHOE,Acetohexamide,5.0,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
HIV_AIDS,TAHOE,3462.0,-0.197632691136156,0.02695,0.895422216092573,filefb04a0546b3_logFC_0,TAHOE,Allantoin,0.0500000007450581,24.0,ACH-000389,Tahoe,DMSO,Tahoe,,,,,,
HIV_AIDS,TAHOE,4340.0,-0.151854725098995,0.17191,0.895422216092573,filefb04a0546b3_logFC_0,TAHOE,Altretamine,5.0,24.0,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
HIV_AIDS,TAHOE,8885.0,-0.177764715961011,0.06592,0.895422216092573,filefb04a0546b3_logFC_0,TAHOE,Bergenin,0.0500000007450581,24.0,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
HIV_AIDS,TAHOE,11085.0,-0.182070752741395,0.05501,0.895422216092573,filefb04a0546b3_logFC_0,TAHOE,Budesonide,5.0,24.0,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
HIV_AIDS,TAHOE,12155.0,-0.161669728525739,0.12365,0.895422216092573,filefb04a0546b3_logFC_0,TAHOE,Captopril,0.0500000007450581,24.0,ACH-001333,Tahoe,DMSO,Tahoe,,,,,,
HIV_AIDS,TAHOE,12435.0,-0.202925106609808,0.02069,0.895422216092573,filefb04a0546b3_logFC_0,TAHOE,Carbamazepine,5.0,24.0,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
HIV_AIDS,TAHOE,12696.0,-0.210998181922022,0.01381,0.895422216092573,filefb04a0546b3_logFC_0,TAHOE,Celecoxib,0.5,24.0,ACH-000842,Tahoe,DMSO,Tahoe,,,,,,
HIV_AIDS,TAHOE,13179.0,-0.173981019646665,0.07748,0.895422216092573,filefb04a0546b3_logFC_0,TAHOE,Ciclopirox,5.0,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Hypercholesterolemia,CMAP,338.0,0.117694959319488,0.42339,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Hypercholesterolemia,CMAP,330.0,-0.137315605115304,0.30902,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Hypercholesterolemia,CMAP,315.0,-0.144091539314509,0.26602,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Hypercholesterolemia,CMAP,328.0,0.146201728473825,0.25331,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Hypercholesterolemia,CMAP,40.0,-0.113946925713176,0.43979,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Hypercholesterolemia,CMAP,58.0,-0.159226755607546,0.17658,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,fulvestrant,1e-08,6.0,MCF7,HG-U133A,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Hypercholesterolemia,CMAP,208.0,-0.110011443063503,0.45542,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Hypercholesterolemia,CMAP,350.0,0.215019196280481,0.01863,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Hypercholesterolemia,CMAP,258.0,-0.15513458084515,0.19936,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,resveratrol,5e-05,6.0,PC3,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Hypercholesterolemia,CMAP,95.0,-0.158811355169814,0.17887,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,rosiglitazone,1e-05,6.0,HL60,HG-U133A,DMSO,LKT Laboratories,R5772,rosiglitazone maleate,C0289313,,DB00412,
Hypercholesterolemia,CMAP,17.0,0.193379609075471,0.05166,0.884760162601626,filefb02bdc5e41_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Hypoxia,CMAP,338.0,-0.120590162771183,0.34013,0.992124,filefb078a56727_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Hypoxia,CMAP,102.0,-0.119714219172369,0.34603,0.992124,filefb078a56727_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Hypoxia,CMAP,11.0,-0.126637099245465,0.29822,0.992124,filefb078a56727_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Hypoxia,CMAP,58.0,0.13786864966123,0.2216,0.992124,filefb078a56727_logFC_0,CMAP,fulvestrant,1e-08,6.0,MCF7,HG-U133A,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Hypoxia,CMAP,350.0,0.138509126298125,0.21734,0.992124,filefb078a56727_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Hypoxia,CMAP,258.0,-0.136523401534545,0.23045,0.992124,filefb078a56727_logFC_0,CMAP,resveratrol,5e-05,6.0,PC3,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Hypoxia,CMAP,142.0,-0.168456196760075,0.07351,0.992124,filefb078a56727_logFC_0,CMAP,rosiglitazone,1e-05,6.0,PC3,HG-U133A,DMSO,LKT Laboratories,R5772,rosiglitazone maleate,C0289313,,DB00412,
Hypoxia,CMAP,17.0,-0.0821093682903687,0.49812,0.992124,filefb078a56727_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Leukemia,CMAP,327.0,0.162093091077369,0.1881,0.982619009009009,filefb07e1587f_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Leukemia,CMAP,37.0,-0.181905835430197,0.09811,0.982619009009009,filefb07e1587f_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Leukemia,CMAP,328.0,-0.169048232558495,0.15277,0.982619009009009,filefb07e1587f_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Leukemia,CMAP,11.0,-0.168696898836693,0.15443,0.982619009009009,filefb07e1587f_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Leukemia,CMAP,58.0,-0.216910630210025,0.02367,0.982619009009009,filefb07e1587f_logFC_0,CMAP,fulvestrant,1e-08,6.0,MCF7,HG-U133A,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Leukemia,CMAP,208.0,-0.112613098626121,0.45887,0.982619009009009,filefb07e1587f_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Leukemia,CMAP,291.0,-0.154700594410052,0.22942,0.982619009009009,filefb07e1587f_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Leukemia,CMAP,243.0,-0.166682584535833,0.16443,0.982619009009009,filefb07e1587f_logFC_0,CMAP,resveratrol,5e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Leukemia,CMAP,427.0,-0.101448139156337,0.48791,0.982619009009009,filefb07e1587f_logFC_0,CMAP,rosiglitazone,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Leukemia,TAHOE,2424.0,-0.2170044352182,0.02298,0.917732802758621,filefb05b78fde3_logFC_0,TAHOE,Acetazolamide,0.0500000007450581,24.0,ACH-000950,Tahoe,DMSO,Tahoe,,,,,,
Leukemia,TAHOE,2604.0,-0.172967569420606,0.1328,0.917732802758621,filefb05b78fde3_logFC_0,TAHOE,Acetohexamide,0.5,24.0,ACH-000940,Tahoe,DMSO,Tahoe,,,,,,
Leukemia,TAHOE,3583.0,-0.291825586379424,0.00032,0.917732802758621,filefb05b78fde3_logFC_0,TAHOE,Allantoin,5.0,24.0,ACH-000628,Tahoe,DMSO,Tahoe,,,,,,
Leukemia,TAHOE,4311.0,-0.211527688768128,0.02935,0.917732802758621,filefb05b78fde3_logFC_0,TAHOE,Altretamine,5.0,24.0,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Leukemia,TAHOE,8866.0,-0.195201031273877,0.05978,0.917732802758621,filefb05b78fde3_logFC_0,TAHOE,Bergenin,0.0500000007450581,24.0,ACH-001021,Tahoe,DMSO,Tahoe,,,,,,
Leukemia,TAHOE,11065.0,-0.221964483534868,0.01823,0.917732802758621,filefb05b78fde3_logFC_0,TAHOE,Budesonide,5.0,24.0,ACH-000552,Tahoe,DMSO,Tahoe,,,,,,
Leukemia,TAHOE,12293.0,-0.247568753322002,0.00459,0.917732802758621,filefb05b78fde3_logFC_0,TAHOE,Captopril,5.0,24.0,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Leukemia,TAHOE,12447.0,-0.203634878225571,0.04205,0.917732802758621,filefb05b78fde3_logFC_0,TAHOE,Carbamazepine,5.0,24.0,,Tahoe,DMSO,Tahoe,,,,,,
Leukemia,TAHOE,12651.0,-0.245025533273537,0.0053,0.917732802758621,filefb05b78fde3_logFC_0,TAHOE,Celecoxib,0.5,24.0,ACH-000681,Tahoe,DMSO,Tahoe,,,,,,
Leukemia,TAHOE,13061.0,-0.227685203897077,0.01366,0.917732802758621,filefb05b78fde3_logFC_0,TAHOE,Ciclopirox,0.0500000007450581,24.0,ACH-000997,Tahoe,DMSO,Tahoe,,,,,,
Lupus,CMAP,279.0,-0.143124688472864,0.26322,0.95327421875,filefb061d009c_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Lupus,CMAP,29.0,0.17363206281928,0.10363,0.95327421875,filefb061d009c_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Lupus,CMAP,328.0,0.0997242208362605,0.4835,0.970149266055046,filefb061d009c_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Lupus,CMAP,40.0,-0.165176129002587,0.13878,0.95327421875,filefb061d009c_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Lupus,CMAP,403.0,-0.132635595046037,0.3307,0.967845380116959,filefb061d009c_logFC_0,CMAP,fulvestrant,1e-06,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Lupus,CMAP,208.0,0.171534551055479,0.11176,0.95327421875,filefb061d009c_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Lupus,CMAP,243.0,-0.171192137751768,0.11307,0.95327421875,filefb061d009c_logFC_0,CMAP,resveratrol,5e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Lupus,CMAP,427.0,-0.100618512672638,0.48137,0.970149266055046,filefb061d009c_logFC_0,CMAP,rosiglitazone,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Lupus,CMAP,17.0,0.184111029232734,0.06848,0.95327421875,filefb061d009c_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Lymphoma,CMAP,327.0,-0.164834360081075,0.13373,0.92488170212766,filefb016a6c63d_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Lymphoma,CMAP,102.0,-0.137363383909981,0.29139,0.92488170212766,filefb016a6c63d_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Lymphoma,CMAP,328.0,0.156880651898482,0.17297,0.92488170212766,filefb016a6c63d_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Lymphoma,CMAP,40.0,-0.149725949316248,0.21363,0.92488170212766,filefb016a6c63d_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Lymphoma,CMAP,432.0,-0.165943453467574,0.1287,0.92488170212766,filefb016a6c63d_logFC_0,CMAP,fulvestrant,1e-08,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Lymphoma,CMAP,291.0,-0.095276084535147,0.48828,0.92488170212766,filefb016a6c63d_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Lymphoma,CMAP,252.0,0.110595611910874,0.44555,0.92488170212766,filefb016a6c63d_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Lymphoma,CMAP,258.0,0.110357234434228,0.44652,0.92488170212766,filefb016a6c63d_logFC_0,CMAP,resveratrol,5e-05,6.0,PC3,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Lymphoma,CMAP,95.0,-0.15816781415674,0.16672,0.92488170212766,filefb016a6c63d_logFC_0,CMAP,rosiglitazone,1e-05,6.0,HL60,HG-U133A,DMSO,LKT Laboratories,R5772,rosiglitazone maleate,C0289313,,DB00412,
Lymphoma,CMAP,17.0,0.154250533581007,0.18681,0.92488170212766,filefb016a6c63d_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Lymphoma,TAHOE,2500.0,-0.241678861983665,0.00294,0.706789192982456,filefb01f20da69_logFC_0,TAHOE,Acetazolamide,5.0,24.0,ACH-000558,Tahoe,DMSO,Tahoe,,,,,,
Lymphoma,TAHOE,2627.0,-0.234309441841,0.0047,0.706789192982456,filefb01f20da69_logFC_0,TAHOE,Acetohexamide,0.5,24.0,ACH-000496,Tahoe,DMSO,Tahoe,,,,,,
Lymphoma,TAHOE,3533.0,-0.223250021991555,0.0093,0.706789192982456,filefb01f20da69_logFC_0,TAHOE,Allantoin,0.5,24.0,ACH-000628,Tahoe,DMSO,Tahoe,,,,,,
Lymphoma,TAHOE,4306.0,-0.21896283493805,0.01202,0.706789192982456,filefb01f20da69_logFC_0,TAHOE,Altretamine,5.0,24.0,ACH-000927,Tahoe,DMSO,Tahoe,,,,,,
Lymphoma,TAHOE,8906.0,-0.231628054826946,0.0056,0.706789192982456,filefb01f20da69_logFC_0,TAHOE,Bergenin,0.5,24.0,ACH-000580,Tahoe,DMSO,Tahoe,,,,,,
