disease,signature_type,exp_id,cmap_score,p,q,subset_comparison_id,analysis_id,name,concentration,duration,cell_line,array_platform,vehicle,vendor,vendor_catalog_id,vendor_catalog_name,drug_concept_id,cas_number,DrugBank.ID,valid
Melanoma,TAHOE,2652,-0.224800545218087,0.02169,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Acetohexamide,5.0,24,ACH-000555,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,2837,-0.248365596238495,0.00677,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Adagrasib,5.0,24,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,2908,-0.243362344937975,0.00888,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Adenine,0.5,24,ACH-000580,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,3116,-0.306352853641457,0.00026,0.501465714285714,filefb06a24ab9b_logFC_0,TAHOE,Adenosine,5.0,24,ACH-000148,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,3155,-0.272902598539416,0.00178,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Afatinib,0.0500000007450581,24,ACH-000222,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,3373,-0.24186830982393,0.00949,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Aliskiren,0.5,24,ACH-000957,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,3518,-0.241491284013605,0.0097,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Allantoin,0.5,24,ACH-001021,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,3728,-0.202953994097639,0.05613,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Allopurinol,5.0,24,ACH-000521,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,3802,-0.229620910864346,0.0174,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Almonertinib (hydrochloride),0.5,24,ACH-000555,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,3943,-0.243467074329732,0.00883,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Almonertinib (mesylate),0.0500000007450581,24,ACH-000437,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,4124,-0.317356317527011,0.00011,0.351026,filefb06a24ab9b_logFC_0,TAHOE,Alpelisib,0.5,24,ACH-000950,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,4247,-0.246458583433373,0.00755,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Altretamine,0.0500000007450581,24,ACH-000958,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,4395,-0.22656531362545,0.02012,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Amsacrine,0.0500000007450581,24,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,4586,-0.249003976590636,0.00651,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Anastrozole,0.5,24,ACH-000139,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,4714,-0.239705569727891,0.01071,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Anethole trithione,0.5,24,ACH-000954,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,4837,-0.202711709683874,0.05667,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Apalutamide,0.0500000007450581,24,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,5037,-0.250125675270108,0.00602,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Aprepitant,0.5,24,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,5201,-0.248981780212085,0.00651,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Arbutin,5.0,24,ACH-000757,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,5388,-0.241696678671469,0.00962,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Artemether,5.0,24,ACH-000348,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,5510,-0.287420593237295,0.0008,0.635341176470588,filefb06a24ab9b_logFC_0,TAHOE,Artesunate,5.0,24,ACH-000120,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,5626,-0.24609156162465,0.00766,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Asciminib,0.5,24,ACH-000916,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,5757,-0.213063350340136,0.0368,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Aspirin,0.5,24,ACH-001333,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,5987,-0.245094912965186,0.00809,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Ataluren,5.0,24,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,6066,-0.23953769007603,0.01081,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Atazanavir (sulfate),0.5,24,ACH-000148,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,6274,-0.234660426670668,0.0138,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Auranofin,5.0,24,ACH-000950,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,6317,-0.228640518707483,0.01819,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Azithromycin (hydrate),0.0500000007450581,24,ACH-000552,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,6506,-0.216887067326931,0.03114,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,BAY1125976,0.5,24,ACH-000927,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,6627,-0.227698892056823,0.01901,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,BI-3406,0.0500000007450581,24,ACH-000496,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,6840,-0.239905649759904,0.01059,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,BI-78D3,0.5,24,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,6960,-0.255862657563025,0.00439,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Baicalin,0.5,24,ACH-000120,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,7134,-0.242387580032013,0.00921,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Balsalazide (sodium hydrate),0.5,24,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,7227,-0.201044792917167,0.06063,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Belinostat,0.0500000007450581,24,ACH-000496,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,7460,-0.262642557022809,0.00294,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Belumosudil,5.0,24,ACH-000120,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,7553,-0.242689888455382,0.00907,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Belumosudil (mesylate),0.5,24,ACH-000681,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,7732,-0.236809411264506,0.0126,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Belzutifan,0.5,24,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,7902,-0.30046831232493,0.00039,0.594044,filefb06a24ab9b_logFC_0,TAHOE,Bendamustine,5.0,24,ACH-000940,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,8003,-0.289346988795518,0.00073,0.635341176470588,filefb06a24ab9b_logFC_0,TAHOE,Benproperine (phosphate),0.5,24,ACH-000222,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,8188,-0.227436599639856,0.0193,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Bentamapimod,0.5,24,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,8294,-0.235435111544618,0.01331,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Benztropine (mesylate),0.0500000007450581,24,ACH-000236,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,8525,-0.247639368247299,0.0071,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Berbamine,5.0,24,ACH-000496,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,8677,-0.246769645358143,0.00747,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Berbamine (dihydrochloride),5.0,24,ACH-000311,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,8733,-0.22218012204882,0.02435,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Berberine (chloride hydrate),0.0500000007450581,24,ACH-000164,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,8877,-0.277951493097239,0.00133,0.855063333333333,filefb06a24ab9b_logFC_0,TAHOE,Bergenin,0.0500000007450581,24,ACH-000311,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,9084,-0.236952280912365,0.01251,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Bestatin,0.5,24,ACH-000139,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,9212,-0.22563118997599,0.02098,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Bestatin (hydrochloride),0.5,24,ACH-000954,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,9370,-0.249823679471789,0.0062,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Betamethasone dipropionate,0.5,24,ACH-000750,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,9477,-0.257220075530212,0.00407,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Bexarotene,0.0500000007450581,24,ACH-000311,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,9680,-0.327301858243297,8e-05,0.351026,filefb06a24ab9b_logFC_0,TAHOE,Bicalutamide,0.5,24,ACH-000463,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,9834,-0.254498987094838,0.00471,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Bimatoprost,0.5,24,ACH-000139,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,9922,-0.268531475090036,0.0022,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Bimiralisib,0.0500000007450581,24,ACH-000950,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,10188,-0.306769582833133,0.00026,0.501465714285714,filefb06a24ab9b_logFC_0,TAHOE,Binimetinib,5.0,24,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,10234,-0.225506765206082,0.02112,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Bisoprolol (hemifumarate),0.0500000007450581,24,ACH-000139,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,10390,-0.272207007803121,0.00182,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Bortezomib,0.0500000007450581,24,ACH-000493,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,10592,-0.24217905912365,0.00932,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Bosentan (hydrate),0.5,24,ACH-000890,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,10738,-0.240826017907163,0.01005,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Brimonidine,0.5,24,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,10947,-0.248481267507003,0.0067,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Brivudine,5.0,24,,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,10968,-0.262902973689476,0.00287,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Budesonide,0.0500000007450581,24,ACH-000396,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,11230,-0.220342512004802,0.02649,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Busulfan,5.0,24,ACH-000463,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,11282,-0.287991133953581,0.00078,0.635341176470588,filefb06a24ab9b_logFC_0,TAHOE,CP21R7,0.0500000007450581,24,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,11403,-0.243689975990396,0.00876,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Cabozantinib (S-malate),0.0500000007450581,24,ACH-000222,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,11621,-0.22656156212485,0.02012,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Canagliflozin,0.5,24,ACH-000957,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,11757,-0.225676520608243,0.02091,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Canagliflozin (hemihydrate),0.5,24,ACH-000138,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,11939,-0.268466136454582,0.00222,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Capivasertib,0.5,24,ACH-000932,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,12032,-0.251836984793918,0.00557,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Capmatinib,0.0500000007450581,24,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,12182,-0.287117972188876,0.0008,0.635341176470588,filefb06a24ab9b_logFC_0,TAHOE,Captopril,0.0500000007450581,24,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,12358,-0.26281919017607,0.00288,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Carbamazepine,0.5,24,ACH-000120,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,12452,-0.271436074429772,0.0019,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Carbidopa (monohydrate),0.0500000007450581,24,ACH-000940,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,12686,-0.231521358543417,0.01585,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Celecoxib,0.5,24,ACH-000348,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,12788,-0.291146771208483,0.00067,0.635341176470588,filefb06a24ab9b_logFC_0,TAHOE,Cepharanthine,0.0500000007450581,24,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,12992,-0.316394057623049,0.00012,0.351026,filefb06a24ab9b_logFC_0,TAHOE,Chlorhexidine (diacetate),0.5,24,ACH-000890,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,13144,-0.229412077330932,0.01759,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Ciclopirox,0.5,24,ACH-000236,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,13292,-0.228770570728291,0.01811,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Cilostazol,0.5,24,ACH-000890,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,13448,-0.258479016606643,0.00377,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Cinacalcet,5.0,24,ACH-000558,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,13500,-0.185302871148459,0.10791,0.89282081381733,filefb06a24ab9b_logFC_0,TAHOE,Citalopram (hydrobromide),0.0500000007450581,24,ACH-000555,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,CMAP,,,,,,,,,,,,,,,,,,,
Meningococcal_infection,TAHOE,44,-0.206436011904762,0.10035,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,(R)-Verapamil (hydrochloride),0.0500000007450581,24,ACH-000890,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,256,-0.190377628324057,0.15376,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,(S)-Crizotinib,5.0,24,ACH-000927,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,392,-0.194843846629561,0.13719,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,18β-Glycyrrhetinic acid,0.5,24,ACH-000493,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,584,-0.220318780921459,0.06666,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,4EGI-1,5.0,24,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,610,-0.256464517625232,0.01976,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,5-Azacytidine,0.0500000007450581,24,ACH-000120,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,850,-0.238450351731602,0.03707,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,5-Fluorouracil,5.0,24,ACH-000558,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,902,-0.217914637445887,0.07174,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,8-Hydroxyquinoline,0.0500000007450581,24,ACH-000555,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,1177,-0.176075003865182,0.21482,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,9-ING-41,5.0,24,ACH-000496,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,1327,-0.189238365800866,0.15832,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,APTO-253,5.0,24,ACH-000496,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,1409,-0.235477060142239,0.0409,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,AT7519,0.5,24,ACH-000138,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,1611,-0.207396992888064,0.09767,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,AZD-7648,5.0,24,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,1721,-0.206963126159555,0.09879,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,AZD-8055,0.5,24,ACH-000793,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,1803,-0.222794913419913,0.06181,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,AZD1390,0.0500000007450581,24,ACH-000681,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,2050,-0.266976847557205,0.01335,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,AZD2858,5.0,24,ACH-000558,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,2113,-0.190156829777366,0.15456,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Abemaciclib,0.0500000007450581,24,ACH-000997,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,2322,-0.181691113945578,0.18985,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Abiraterone acetate,0.5,24,ACH-000750,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,2463,-0.186195984075448,0.17055,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Acetazolamide,0.5,24,ACH-000997,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,2622,-0.165610505565863,0.26631,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Acetohexamide,0.5,24,ACH-000750,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,2711,-0.195516388373531,0.13473,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Adagrasib,0.0500000007450581,24,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,2955,-0.219419159709338,0.06865,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Adenine,5.0,24,ACH-000222,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,3132,-0.176365375695733,0.21356,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Adenosine,5.0,24,ACH-000463,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,3275,-0.132487824675325,0.42681,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Afatinib,5.0,24,ACH-000601,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,3433,-0.264239332096475,0.01492,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Aliskiren,5.0,24,ACH-000628,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,3595,-0.191579700061843,0.14904,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Allantoin,5.0,24,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,3692,-0.211807649196042,0.08652,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Allopurinol,0.5,24,ACH-000493,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,3814,-0.227779066171923,0.0526,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Almonertinib (hydrochloride),0.5,24,ACH-000954,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,4001,-0.211696525200989,0.08685,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Almonertinib (mesylate),5.0,24,ACH-000757,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,4111,-0.192993873685838,0.14342,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Alpelisib,0.5,24,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,4261,-0.205377435064935,0.10324,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Altretamine,0.5,24,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,4376,-0.213165777674706,0.0831,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Amsacrine,0.0500000007450581,24,ACH-000916,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,4521,-0.23909100572047,0.03644,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Anastrozole,0.0500000007450581,24,ACH-000793,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,4717,-0.190761730828695,0.15223,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Anethole trithione,0.5,24,ACH-000552,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,4893,-0.191738172541744,0.14837,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Apalutamide,0.5,24,ACH-000437,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,5044,-0.170852176097712,0.23989,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Aprepitant,0.5,24,ACH-000890,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,5187,-0.176906018089054,0.21091,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Arbutin,0.5,24,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,5317,-0.170943007884972,0.23949,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Artemether,0.5,24,ACH-000552,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,5466,-0.203637619820656,0.10848,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Artesunate,0.5,24,ACH-000148,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,5563,-0.241500463821892,0.03362,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Asciminib,0.0500000007450581,24,ACH-000997,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,5847,-0.185477060142239,0.17374,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Aspirin,5.0,24,ACH-000958,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,5879,-0.260535037878788,0.01697,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Ataluren,0.0500000007450581,24,ACH-000311,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,6139,-0.177750077303649,0.20723,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Atazanavir (sulfate),5.0,24,ACH-000790,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,6269,-0.171281211348176,0.23759,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Auranofin,5.0,24,ACH-000178,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,6402,-0.21243139301175,0.08496,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Azithromycin (hydrate),5.0,24,ACH-000555,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,6568,-0.175016427025356,0.21979,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,BAY1125976,5.0,24,ACH-001021,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,6629,-0.209816597093383,0.09119,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,BI-3406,0.0500000007450581,24,ACH-000311,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,6873,-0.239598310915275,0.03582,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,BI-78D3,5.0,24,ACH-000957,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,6940,-0.209786641929499,0.09128,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Baicalin,0.0500000007450581,24,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,7099,-0.157620690321583,0.3072,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Balsalazide (sodium hydrate),0.0500000007450581,24,,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,7248,-0.21982258812616,0.06779,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Belinostat,0.0500000007450581,24,ACH-000842,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,7490,-0.174175749845393,0.2237,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Belumosudil,5.0,24,ACH-001190,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,7627,-0.221451279375387,0.06439,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Belumosudil (mesylate),5.0,24,ACH-000496,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,7704,-0.188649408627087,0.16047,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Belzutifan,0.5,24,ACH-000927,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,7850,-0.2764885783859,0.00926,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Bendamustine,0.5,24,ACH-000555,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,8092,-0.219180001546073,0.06916,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Benproperine (phosphate),5.0,24,ACH-000890,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,8161,-0.180055175479283,0.19683,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Bentamapimod,0.5,24,ACH-000997,Tahoe,DMSO,Tahoe,,,,,,
